education,marital_status,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,response,age,cust_since,acc_camp,total_spent,household_size,cluster
1,0,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,60,13,0,976,1,2
2,0,60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,43,9,0,1028,2,1
1,0,33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,28,4,0,70,2,0
1,0,35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,55,15,0,46,1,0
2,0,31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,34,9,1,51,2,0
0,0,92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,54,2,0,1263,1,2
1,1,67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,0,44,19,1,1490,3,2
2,0,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,43,20,0,1564,1,2
1,0,77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,47,22,2,1815,2,5
2,1,52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,51,17,0,1198,3,1
1,1,57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,46,22,2,416,3,1
1,0,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,24,16,0,85,1,0
2,1,36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,33,12,0,47,3,0
1,1,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,38,16,0,137,2,0
2,0,34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,49,18,0,21,3,3
0,1,31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,37,0,0,70,3,3
0,0,70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,42,5,0,909,2,2
1,1,91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,58,20,4,1676,2,5
2,1,77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,71,8,1,1735,2,2
1,1,80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,1,0,55,17,0,1191,4,4
2,0,22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,37,9,0,24,2,0
2,0,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,45,19,2,1182,2,1
1,0,70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,44,12,0,1280,1,2
1,1,64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,57,19,0,1336,2,2
2,0,62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,49,12,0,749,3,1
2,0,61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,40,7,0,91,3,3
2,0,67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,67,9,0,414,2,1
2,0,21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,32,5,0,44,2,0
2,0,29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,46,2,0,63,3,0
1,0,75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,63,14,0,901,2,2
0,0,34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,39,21,0,38,3,3
2,1,54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,1,58,15,0,455,3,1
2,1,54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,1,65,19,0,775,3,1
2,0,34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,55,3,0,15,2,3
1,0,25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,41,9,0,38,2,0
2,0,73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,30,4,3,1512,1,5
1,0,28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,64,17,0,43,2,3
1,1,23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,37,22,0,42,3,0
1,0,72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,30,2,0,1089,1,2
2,0,34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,38,21,0,162,2,0
1,1,70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,63,16,0,1272,2,2
1,0,63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,32,19,0,1173,1,2
2,0,83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,40,0,0,816,2,2
1,1,36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,46,14,0,74,4,3
1,0,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,60,16,0,134,2,3
2,1,51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,74,11,0,157,2,3
1,0,56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,38,9,0,561,2,1
1,1,80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,63,1,0,1336,2,2
2,0,72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,38,22,0,2092,1,5
2,1,61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,50,7,0,463,2,1
2,1,76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,64,1,0,1130,2,2
1,0,29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,38,5,0,20,2,0
1,1,46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,0,0,58,20,1,377,3,1
1,1,96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,24,14,1,1544,2,5
2,1,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,64,1,0,138,4,3
2,0,70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,49,11,0,1012,2,2
2,1,71670,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,52,11,3,1766,2,5
1,0,44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,36,0,0,45,3,3
1,1,40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,1,62,13,0,161,4,3
1,1,48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,48,5,0,144,3,3
1,0,74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,67,10,0,1734,1,2
1,0,64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,42,8,0,823,2,1
1,0,77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,51,3,0,1138,2,2
1,1,72643,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,65,16,1,1429,2,5
2,0,85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,36,5,2,1371,1,5
1,1,55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0,0,48,16,1,982,3,1
1,1,39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,31,3,1,44,3,0
1,0,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,43,17,0,318,3,3
1,0,40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,39,14,0,434,2,1
0,0,54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,43,7,0,198,3,3
1,0,4428,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,45,8,0,359,2,1
0,0,32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,51,22,0,576,1,2
2,1,38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,46,9,0,88,4,3
1,0,36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,35,2,0,63,2,0
2,1,31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,30,18,1,27,3,0
1,0,24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,30,16,0,193,2,0
2,1,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,40,21,0,101,3,0
1,0,94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,63,4,2,2211,1,2
2,0,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,52,12,0,140,2,3
1,1,53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,39,16,0,415,4,3
1,0,21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,57,18,0,22,2,3
1,0,57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,36,16,0,263,3,3
1,0,51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,23,12,0,393,1,0
1,0,23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,28,8,0,147,2,0
1,0,58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,58,2,0,443,2,1
2,1,72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,51,6,1,1958,2,5
2,0,39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,43,15,0,174,2,3
2,1,91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,67,8,1,2217,2,5
1,1,94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,56,2,2,1691,3,5
1,0,13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,54,14,0,25,3,3
0,0,96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,34,1,3,809,1,5
1,0,79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,39,21,1,895,1,5
2,0,56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,39,18,0,484,2,1
2,0,32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,41,17,1,413,2,0
0,1,67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,34,5,0,331,3,3
1,1,24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,44,15,0,25,3,0
2,1,28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,47,6,0,13,3,0
1,0,22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,44,21,0,115,2,0
1,1,33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,48,0,0,16,2,0
2,1,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,42,9,0,92,4,3
1,0,30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,37,7,0,52,2,0
1,0,63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,44,19,0,1464,2,2
1,1,41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,0,0,50,16,1,441,3,1
2,1,68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,55,9,0,283,3,3
2,0,65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,48,3,0,747,2,1
1,1,71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,56,13,0,1870,2,2
1,1,39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,28,16,0,165,3,0
1,0,96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,37,10,3,1941,1,5
0,0,34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,33,17,0,839,1,2
1,1,68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,56,22,0,1655,2,5
0,0,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,39,15,0,23,3,3
1,0,36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,31,15,0,66,1,0
1,0,27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,47,14,0,37,3,3
1,1,22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6,1,0,63,2,0,21,4,4
1,0,30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,42,21,0,22,4,3
1,0,28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,36,4,0,78,2,0
2,0,43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,32,14,0,79,2,0
1,0,48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,58,5,0,265,3,3
2,0,77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,62,4,0,1175,2,1
2,0,71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,49,16,0,1305,2,1
2,0,32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,35,4,0,46,2,0
1,0,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,49,15,0,25,3,3
1,1,23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,61,8,0,46,2,0
2,0,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,1,65,21,1,874,2,1
0,0,7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,29,22,0,100,2,0
2,1,68117,0,1,80,618,44,215,0,17,36,2,11,8,4,6,0,1,67,15,1,930,3,1
1,0,67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,59,7,0,868,2,1
1,0,17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,38,7,0,45,2,0
1,0,55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,39,13,0,1260,2,2
1,0,40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,30,9,1,414,2,0
1,0,60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,64,6,0,392,2,1
1,0,75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,37,20,0,1109,3,1
1,1,60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,63,12,0,639,3,1
1,0,38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,30,15,0,79,2,0
1,0,61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,32,16,1,1665,1,2
1,1,49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,23,13,0,692,2,2
1,1,83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,44,21,0,1392,5,1
1,0,29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,33,6,0,44,2,0
2,0,45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,35,6,0,50,2,0
1,0,37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,43,21,0,467,2,1
1,1,43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,44,6,0,223,3,0
1,0,53154,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,55,0,0,158,2,3
1,0,65308,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,41,9,2,1211,1,5
1,1,76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,44,22,0,1575,3,2
0,0,81044,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,67,6,0,1208,1,2
1,0,32871,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,63,15,0,43,3,3
1,1,55801,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,39,9,1,527,4,1
1,1,76320,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,55,0,0,932,3,1
2,1,36927,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,59,0,0,71,4,3
1,0,48794,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,61,0,0,54,3,3
1,1,23478,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,49,15,0,129,2,0
1,1,71128,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,41,20,0,1615,3,2
2,1,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,38,11,0,1034,3,1
1,0,59462,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,64,17,0,1088,2,1
1,0,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,45,6,0,137,2,0
2,0,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,32,8,0,1244,1,2
1,0,42554,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,36,17,0,41,3,3
1,0,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,40,22,0,1174,2,1
1,1,67046,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,63,17,0,993,3,1
1,0,42192,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,66,9,0,100,1,0
2,0,77610,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,62,19,0,1680,2,1
1,0,31761,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,30,2,0,98,2,0
1,0,34350,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,35,8,0,48,2,0
1,0,54591,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,65,10,0,519,2,1
1,0,71866,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,58,6,0,715,2,2
1,0,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,45,9,0,37,2,0
2,1,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,27,17,0,653,2,2
1,0,69520,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,31,11,0,1455,1,2
1,1,64713,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,1,44,4,0,602,3,1
2,0,27889,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,37,11,0,26,2,0
0,1,22123,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,54,3,0,102,2,0
1,0,27803,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,41,22,0,176,2,0
1,0,51651,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,54,19,0,433,2,1
1,0,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,26,17,0,1366,1,2
1,0,56796,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,45,16,0,1001,2,1
0,0,87000,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,22,18,0,961,1,2
1,0,79823,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,0,55,2,1,1518,2,2
1,1,30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,34,8,0,56,3,0
2,0,34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,43,7,0,22,2,3
2,1,53367,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,1,40,9,0,400,4,3
0,0,22390,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,45,8,0,26,1,0
1,0,71322,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,38,1,0,350,2,1
1,1,79244,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,1,21,18,2,1216,2,5
2,0,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,1,65,21,1,874,2,1
2,0,48699,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,64,13,0,40,3,3
1,0,80144,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,39,8,0,1367,1,2
1,1,54252,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,58,13,0,264,4,3
2,0,81929,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,38,20,2,2053,2,5
1,0,76068,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,0,39,18,2,1376,2,1
2,0,53204,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,38,3,0,45,3,3
2,0,67911,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,65,1,0,976,2,1
0,0,14796,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,1,30,21,0,51,2,0
2,0,78128,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,0,40,4,2,1264,2,1
0,0,14188,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,42,15,0,75,1,0
0,0,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,28,19,0,57,2,0
2,0,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,52,12,0,140,2,3
1,1,72967,0,1,1,158,35,179,0,0,125,2,7,2,8,5,0,1,44,18,1,497,3,1
2,0,48150,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,65,12,0,266,2,3
1,1,82332,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,1,53,21,1,2006,2,5
1,1,58275,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,59,12,0,615,4,1
2,0,44953,0,0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,33,18,1,1021,1,1
1,0,34587,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,61,1,0,22,3,3
2,0,43018,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,0,40,7,0,133,2,3
2,0,45736,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,60,11,0,437,2,1
2,0,66476,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,45,6,0,1013,2,1
0,0,27733,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,33,10,0,57,2,0
2,0,69805,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,62,5,0,1038,2,1
2,1,72217,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,52,14,0,1573,2,2
1,1,25818,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,43,20,0,28,3,0
2,0,37509,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,38,21,0,123,2,0
0,0,25176,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,38,10,0,13,3,0
1,0,43586,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,34,21,0,132,2,0
0,0,53230,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,58,22,0,732,2,1
1,0,50116,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,0,57,0,1,66,3,3
1,0,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,0,42,8,3,1631,1,5
1,0,61286,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,48,10,0,608,2,1
2,0,82333,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,1,28,14,1,1822,1,5
2,0,65220,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,1,49,21,0,1282,1,1
1,0,33590,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,0,40,7,0,8,4,3
1,1,30992,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,38,14,0,43,3,0
2,1,72309,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,1,38,15,1,1931,2,5
2,0,156924,0,0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,65,9,0,8,1,3
0,0,16005,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,34,22,0,103,2,0
2,1,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,57,5,0,1169,2,2
1,0,58692,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,49,2,0,395,2,1
1,1,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6,0,0,45,8,1,258,4,3
1,1,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,44,1,0,25,3,0
2,1,62637,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,0,60,3,0,185,3,3
2,1,29435,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,1,48,22,0,180,4,3
1,1,19346,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,40,4,0,22,3,0
1,0,35788,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,43,5,0,44,3,3
1,1,36997,1,1,72,43,4,12,8,0,27,5,2,1,4,5,0,0,46,16,0,94,4,3
1,0,23539,0,0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,57,3,0,81,1,0
1,1,65333,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,0,41,5,2,798,3,1
1,1,78499,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,1,57,7,1,1334,2,5
2,0,29732,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,43,3,0,38,2,0
2,0,41275,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,54,3,0,61,4,3
2,0,63516,1,1,30,141,11,114,15,14,5,4,4,1,7,5,0,0,41,11,0,300,3,3
2,0,42769,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,52,8,0,88,2,3
2,0,49572,1,1,25,35,1,16,0,1,1,2,2,0,3,7,0,0,56,6,0,54,3,3
1,0,69209,0,0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,42,21,1,1782,1,2
1,0,17148,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,38,4,0,68,2,0
1,1,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6,0,0,45,8,1,258,4,3
2,0,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,38,12,0,31,2,0
0,0,32146,1,0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,31,1,0,66,2,0
0,1,41713,1,1,57,77,8,44,10,10,25,5,3,1,4,6,0,0,50,2,0,174,4,3
2,0,34176,0,1,9,11,2,7,4,2,2,1,1,0,3,3,0,0,39,5,0,28,2,3
2,0,58482,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,0,59,3,1,731,2,1
1,1,59686,0,1,78,89,15,89,34,42,5,1,4,1,6,4,0,0,49,5,0,274,3,3
2,0,60896,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,1,50,20,0,1701,2,5
1,0,62994,1,0,74,224,12,48,4,12,12,1,6,2,4,6,0,0,34,3,0,312,2,0
1,0,47320,0,1,10,200,19,111,50,15,19,6,5,1,8,6,0,0,57,10,0,414,2,1
0,1,74859,0,0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,65,12,1,1565,2,2
0,1,15253,1,0,13,1,3,3,8,1,13,2,1,0,3,7,0,0,22,8,0,29,3,0
2,1,31560,1,0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,40,12,0,94,3,0
1,1,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,60,16,0,1338,3,2
2,1,91172,0,0,94,162,28,818,0,28,56,0,4,3,7,3,0,1,24,15,4,1092,2,5
1,0,90000,0,0,91,675,144,133,94,192,241,1,4,8,5,1,0,0,30,6,3,1479,1,5
1,1,41967,1,1,66,23,4,10,0,2,15,1,1,0,3,4,0,0,33,7,0,54,4,3
1,1,69263,0,1,14,492,5,32,13,5,21,1,9,1,7,6,0,0,49,3,1,568,3,1
0,1,65706,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,44,12,3,1199,2,5
1,0,60934,0,1,41,224,155,155,192,93,54,2,6,4,11,4,0,0,39,5,0,873,2,2
1,0,71965,0,1,21,572,19,286,50,38,248,3,6,3,5,3,0,0,63,11,0,1213,2,1
1,0,65210,0,1,25,626,0,70,0,7,28,2,9,3,8,6,0,0,59,3,2,731,2,1
2,0,79174,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0,1,39,17,2,2043,1,5
2,1,81380,0,0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,47,18,0,1893,2,2
1,0,52914,0,1,32,254,10,44,30,10,227,2,7,3,3,7,0,0,43,17,1,575,2,1
1,0,38946,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,59,8,0,257,2,3
1,0,26067,1,0,49,22,2,18,0,2,12,3,3,0,3,8,0,0,40,7,0,56,2,0
